category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,4,36,BRT,,ffffff,050505,ff8100,Andrea Gobbetti,it,840561,gold gold bronze,0
A,1,18,,,,,,D David,fr,1515088,gold,0
A,1,18,SSS Express Team,,ffffff,000000,de2020,Arvid Johannesen (SSS Express Team),no,829405,gold,0
A,1,18,Vision,,ffffff,2ea9e0,000000,Tommi Martikainen (Vision),fi,286100,gold,0
A,1,15,Islington CC,,ffffff,32cd32,a9a9a9,Jordan Calcutt,gb,1932883,silver,0
A,1,15,Innovation,,000000,52ff33,000000,Chrise 63,ch,181315,silver,0
A,1,15,BRT,,ffffff,050505,ff8100,Luke Williams - PNECC [BRT],gb,175271,silver,0
A,1,13,BRT,,ffffff,050505,ff8100,Rhys  Richard [BRT] (BRT Craft Beers),gb-wls,1056206,bronze,0
A,1,13,,,,,,Snurri sturlusson,ch,1584589,bronze,0
A,1,13,Wildcats,,ffffff,a61d1d,ffffff,Alex P Wildcats vRT BCSE,gb,1336817,bronze,0
A,1,11,EWCC,,000000,ffff33,e47200,Dionigi Benincasa(EWCC),it,295935,,0
A,1,11,,,,,,Euan Freeman,gb-sct,1186805,,0
A,1,10,,,,,,Erik Levinsohn,us,547742,gold,0
A,1,10,SteelSprings,,ffffff,0073b7,ffffff,Aaron Strong Supercoach,nz,376722,gold,0
A,1,10,BRT,,ffffff,050505,ff8100,Adam Machan,gb,219813,gold,0
A,1,9,SZ,,ffffff,285697,ffd700,Erik Holmberg [SZ] (La Bomba),se,937790,,0
A,1,9,BRT,,ffffff,050505,ff8100,Andrew Ashwin (BRT Craft Beers),gb,1394430,,0
A,1,9,CK Master,,ffffff,0073b7,ffffff,Marcus Svensson M&ouml;lndal,se,1001043,,0
A,1,7,#geniesdutri,,ffffff,0073b7,ffffff,GAETAN FETAUD,ad,1807931,,0
A,1,7,,,,,,Steve Tappan,us,2101985,silver,0
A,1,7,Equipe JZQc,,ffffff,003399,ffffff,Man Boudreau JZQc3778,ca,986663,silver,0
A,1,7,,,,,,Kyle @ Mackay Cycles,au,350576,,0
A,1,7,ZRG,,1bc1f1,3d3d3d,1bc1f1,Rolf Lautenbacher (KTeV),de,470505,silver,0
A,1,7,CARTEL,,ffffff,0073b7,ffffff,Nickolas Zukowsky,ca,316262,silver,0
A,1,7,,,,,,Jack Reed,gg,468393,,0
A,1,5,,,,,,[M547] David Pacheco (CA OLESA),es,718931,,0
A,1,5,ZRG,,1bc1f1,3d3d3d,1bc1f1,Nico Dinho,de,1637376,,0
A,1,3,SAS CYCLE CLUB,,ffffff,2c6597,2c6597,Joachim P (SAS),de,984389,,0
B,1,18,MLMK,,ffffff,0073b7,ffffff,Mark Dunleavy7706,ie,635608,gold,0
B,1,18,,,,,,Jurgen Zijlstra,nl,280339,gold,0
B,1,15,Team CRYO-GEN,,ffffff,0073b7,ffffff,Jackson Simmons (CRYO-GEN),ca,935464,silver,0
B,2,15,BRT,,ffffff,050505,ff8100,Roby Rippinger,lu,95269,gold bronze,0
B,1,15,BRT,,ffffff,050505,ff8100,Dom Betteridge,gb,53000,silver,0
B,2,14,TeamFRL,,ffffff,ff0000,318ce7,Boris Baeritys (Fryslan Boppers),nl,39355,silver,0
B,1,13,BRT,,ffffff,050505,ff8100,Stuart Leach,gb,322268,bronze,0
