category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,2,17,,,,,,paolo di bernardo,it,1457707,gold silver,0
A,1,10,TFC,,111111,f3f300,111111,Johnny Sargeant &#9419; (TFC Typhoon),gb,1447454,gold,0
A,1,10,,,,,,D Ksachen,de,100733,gold,0
A,1,10,TeamNL,,ffffff,ffa500,ffa500,Eddy Zweerink,nl,941152,gold,0
A,1,10,,,,,,Koen Theys,be,412401,gold,0
A,1,7,DIRT,,29ec34,211208,df6a0d,Jarrid De Weerdt,be,1105098,silver,0
A,1,7,,,,,,DANIEL LOCKHART,gb,619725,silver,0
A,1,5,,,,,,Erik van der Plas,nl,387955,bronze,0
B,1,18,Scott-RackUltra,,ffffff,0073b7,ffffff,Jeanlouis Arpin,ca,216454,gold,0
B,1,15,DBR,,ffffff,eb7b2a,ffffff,Brian Tuxen,dk,1735457,silver,0
B,1,13,,,,,,Bret  Hoag,us,984531,bronze,0
B,1,11,MDCC,,ffffff,0073b7,ffffff,Richard da Silva,gb,121927,,0
B,1,10,ZRG,,1bc1f1,3d3d3d,1bc1f1,Timo A. (ZRG),de,1389502,gold,0
B,1,10,,,,,,Steve Peplinski,us,534668,gold,0
B,1,10,BRT,,ffffff,050505,ff8100,Craig Flannery,gb-wls,1528176,gold,0
B,1,10,CTWT,,ffffff,0073b7,ffffff,Harm Verhoeven,nl,76649,gold,0
B,1,9,ZTPL.CC,,ffffff,ff1800,ff0000,Krzysztof W&#261;sowski,pl,787402,,0
B,1,7,DIRT,,29ec34,211208,df6a0d,Jerod Harper,us,692553,,0
B,1,7,Audi,,ffffff,0073b7,ffffff,George Fordham (AUDI),gb-eng,10911,silver,0
B,1,7,BRT,,ffffff,050505,ff8100,Stuart Leach (BRT),gb,322268,silver,0
B,1,7,,,,,,F. Woods,ca,66502,silver,0
B,1,7,HERD,,383c3d,fc6719,383c3d,kevyn Newton,gb,39508,silver,0
B,1,5,,,,,,Carlo Kraus,gb,1602611,bronze,0
B,1,5,,,,,,Matt Cooper,us,951717,bronze,0
B,1,5,,,,,,Stephane Wins4754,be,1608892,bronze,0
B,1,3,,,,,,Bregt Vanbilsen,be,228675,,0
C,4,29,TeamODZ,,ff851b,111111,3c8dbc,Vitor Mateus (Tacx Neo Bike),pt,29973,gold silver silver bronze,0
C,3,25,VC10,,ffffff,ff0000,ffffff,Simon Oxenham,gb,1011,gold gold bronze,0
C,3,19,KISS RT,,f56600,012350,84b7ca,Dafydd Williams (KISS with Finesse),gb-wls,123836,silver silver bronze,0
C,1,18,Vikings,,c2c2c2,0073b7,ee6331,Arne Danielsen [V] (Joga),no,65053,gold,0
C,1,15,,,,,,Thomas Snow,us,194839,silver,0
C,1,13,,,,,,Peter Sladek,sk,202103,bronze,0
C,1,11,,,,,,Stefan Timms,ca,865706,,0
C,1,10,,,,,,Jared Millar,nz,53789,gold,0
C,1,10,WTRL,,f5f3f3,8f8f8f,010000,Jean-luc crouzilles (EU-TTT),fr,691984,gold,0
C,1,10,,,,,,Joakim Gustavsson,se,313499,gold,0
C,1,9,RuhrRiders,,ff8700,000000,5cb0fc,Thorsten Neugebauer (R2),de,172830,,0
C,1,7,,,,,,Weyerer Durschtmarsch,de,1095063,,0
C,1,7,Team X,,f5f7f6,111111,00a65a,Hoppy MERIDA [X],gb,68287,silver,0
C,1,7,BZR cycling team,,f3f300,111111,dd4b39,Filip Feyaerts,be,471548,silver,0
C,1,5,TRISZENE,,ffffff,0073b7,ffffff,Mario M&uuml;ller [Triszene],de,1524140,bronze,0
C,1,5,,,,,,Craig Seager,je,22755,bronze,0
C,1,5,BZR cycling team,,f3f300,111111,dd4b39,Lieven Hooghe,be,393819,bronze,0
C,1,3,Team Type 1,,ffffff,0073b7,ffffff,Steady TT1D (TT1 Hypos),gb,107669,,0
C,1,3,BRT,,ffffff,050505,ff8100,Marcus Illingworth,gb,96834,,0
C,1,3,IRL,,ffffff,32968e,e66f1a,Pat Moffatt 2286,ie,24002,,0
D,7,91,Walsall Lads,,ffffff,0073b7,ffffff,David Whitehouse (WRCC),gb,550451,gold gold silver silver silver silver bronze,0
D,4,40,BRT,,ffffff,050505,ff8100,Glebster Carr (BRT),gb,572357,bronze bronze bronze,0
D,2,36,Equipe JZQc,,ffffff,003399,ffffff,Stephan Martel-JZQC,ca,123919,gold gold,0
D,3,33,BRT,,ffffff,050505,ff8100,Nigel Holmes,gb,456445,silver silver,0
D,2,22,BRT,,ffffff,050505,ff8100,Tony Ballinger,gb,1098196,,0
D,2,20,,,,,,Tom Harris1130,ca,637956,bronze,0
D,1,18,DBR,,ffffff,eb7b2a,ffffff,Kim Villarino Hejnesen,dk,1096870,gold,0
D,1,18,IBTC,,ffffff,0073b7,ffffff,David Bailey,us,16390,gold,0
D,1,18,,,,,,Nic Wright,gb-wls,930528,gold,0
D,2,16,All,,ffffff,0073b7,ffffff,Peter aragon,de,824131,,0
D,1,15,,,,,,Donald MacGregor,gb-sct,1368899,silver,0
