category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,1,34,Race3R,,000000,2bc3f4,ffffff,Jero Nefkens,nl,78992,gold,0
A,1,31,Team CRYO-GEN,,ffffff,0073b7,ffffff,Cam Candelaria (CRYO-GEN Vultures),us,162661,silver,0
A,1,29,BathCC,,ffffff,0073b7,ffffff,Will Duffy,gb,820305,bronze,0
A,4,28,Vikings,,c2c2c2,0073b7,ee6331,Anders Kolderup,no,836504,,0
A,1,27,Team CRYO-GEN,,ffffff,0073b7,ffffff,Vincent Davis,us,87402,,0
A,1,25,ZTPL.CC eRacing,,ffffff,ff0000,000000,LUKASZ GRABARCZYK,pl,506082,,0
A,1,23,ATP Racing,,e0ffff,008b8b,00008b,Michael Scaffardi (ATP Racing1),us,418452,,0
A,1,21,Team CRYO-GEN,,ffffff,0073b7,ffffff,John Osguthorpe [CRYO-GEN],us,1522338,,0
A,1,18,,,,,,liam haslam,gb,70198,gold,0
A,1,18,,,,,,Ian Witkowski,us,510503,gold,0
A,1,17,DIRT,,29ec34,211208,df6a0d,Ken Vida,us,25854,,0
A,1,15,&Aring;CK,,ffffff,228b22,000000,Carl Baravelli 9562,au,83733,,0
A,1,15,ZTPL.CC eRacing,,ffffff,ff0000,000000,Klaudiusz Debski (ZTPL),pl,58823,silver,0
A,1,15,ZRG,,1bc1f1,3d3d3d,1bc1f1,Carsten K&uuml;nsken,de,72967,silver,0
A,1,13,,,,,,Jack Stacy,us,1675914,,0
A,1,13,,,,,,.    NeonBird,ro,1055039,bronze,0
A,1,13,TOP-FIT,,ffffff,000000,ff0000,Uros Komac,si,521892,bronze,0
A,1,11,Ski City,,ffffff,0073b7,ffffff,Kenneth Morris (R3R WestLife),,72989,,0
A,1,11,,,,,,J&eacute;r&ocirc;me Comtois-Urbain,ca,809417,,0
A,1,11,Team CRYO-GEN,,ffffff,0073b7,ffffff,Roy Miles,gb,312259,,0
A,1,10,FUSION ECT,,ffffff,000000,ffffff,Jesper Attermann &#128304; (FUSION DEV A),dk,67632,gold,0
A,1,10,KISS RT,,f56600,012350,84b7ca,Rob Britt,us,307476,gold,0
A,1,10,,,,,,Seb Kleb,de,299246,gold,0
A,1,10,Foudre &#9889;&#65039;,,ffffff,81b9e8,ffffff,Nicolas Dricot (Foudre E),be,877291,gold,0
A,1,9,DigDeepCoaching,,ffffff,e60606,140303,Jono Hornblow (Leisure Lakes &#65533;Trek),gb,265633,,0
A,1,9,Race3R,,000000,2bc3f4,ffffff,Danino Y race3R,il,423872,,0
A,1,9,TeamNL,,ffffff,ffa500,ffa500,Lennart Zwart,nl,431582,,0
A,1,7,Vikings,,c2c2c2,0073b7,ee6331,Kjetil Farup&#128304;,no,573035,silver,0
A,1,7,TFC,,111111,f3f300,111111,Tommy Sellars (TFC Typhoon),gb,1387591,,0
A,1,7,,,,,,Nicolas Christin &#128039;,fr,147461,,0
A,1,7,FINESSE ECT,,f7f915,0ccaff,000000,Marc-Antoine Pouliot,ca,171939,silver,0
A,1,7,WTRL,,f5f3f3,8f8f8f,010000,Ed &quot;Cleatless&quot; Ray (Volendam),gb,101584,silver,0
A,1,7,BRT,,ffffff,050505,ff8100,Tom Gakes,nl,387828,silver,0
A,2,6,Splunk&gt;,,ffffff,003838,ffffff,Kevin Vander Ende [Splunk&gt;],us,966423,silver,1
A,1,5,Team High Rollers,,c90101,7dc8e0,4b418c,1 Cycle Jockey,us,159182,bronze,0
A,1,5,,,,,,Douglas McKillop,gb,62525,,0
A,1,5,,,,,,Thomas Sundtoft (Uppsala Multisport),se,604929,,0
A,1,5,TeamNL,,ffffff,ffa500,ffa500,Jeroen Kniep,nl,506438,,0
A,1,5,CLR,,ffffff,09b1a8,000000,Arron Voice,gb,476719,bronze,0
A,1,5,,,,,,Philippe Poirier,ca,74547,bronze,0
A,1,5,,,,,,Kenneth Vib&aelig;k,dk,438484,bronze,0
A,1,4,,,,,,Eric Deare,ca,1669763,,0
A,1,3,ZSUN,,ffffff,0073b7,ffffff,Rick Anderson,gb-wls,504950,,0
A,1,3,,,,,,Sebastien LANGLACE,fr,1252173,,0
A,1,3,MIF,,ffffff,0073b7,ffffff,Martin Lykke,dk,1024097,,0
A,2,3,DIRT,,29ec34,211208,df6a0d,Matt   A. P. | Team3R,us,514117,silver,1
A,1,3,,,,,,TXCycleWerks 5236,us,61855,,0
A,1,3,Race3R,,000000,2bc3f4,ffffff,Roman T &#10026;,de,21486,,0
A,1,2,,,,,,Josh Murphy,us,1143304,,0
A,1,1,,,,,,Steve Hough,gb,934211,,0
A,1,1,,,,,,jonathan brown,gb,56543,,0
B,3,46,,,,,,Art M.,ie,366502,gold,0
B,1,34,Vikings,,c2c2c2,0073b7,ee6331,Kjell Aage Kristoffersen[V],no,512219,gold,0
B,2,31,CTWT,,ffffff,0073b7,ffffff,Harm Verhoeven,nl,76649,gold bronze,0
B,1,31,Cannondale/4iiii,,0d0d0d,eef2f5,f27a0b,Alain Cadorette Cannondale Echelon 4iiii,ca,67119,silver,0
B,3,29,BRT,,ffffff,050505,ff8100,Glebster Carr (BRT),gb,572357,bronze,0
B,1,29,NYU,,ffffff,0073b7,ffffff,Eugene Kanshin,ca,433669,bronze,0
B,1,27,KISS RT,,f56600,012350,84b7ca,Benjamin Sigbj&oslash;rnsen,no,176875,,0
B,1,25,Holmenkollen CK,,111e6c,f8dae5,111e6c,Trond G. Amundsen,no,412981,,0
B,1,23,NLEC,,ffffff,0073b7,ffffff,Andreas Phillipsen,dk,151939,,0
B,1,19,CS010/Koers,,ffffff,000000,00a65a,Tom Smulders,nl,476232,,0
B,2,18,,,,,,Matt Emborsky,us,19027,,0
B,1,18,HIK,,ffffff,0073b7,ffffff,Thijs Diepenmaat,nl,313582,gold,0
B,1,18,TeamNL,,ffffff,ffa500,ffa500,Bernard Jukema,nl,1453133,gold,0
B,1,18,1D,,faf8f8,7a4988,000000,Jeroen Blondeel,be,381944,gold,0
B,2,17,Team CRYO-GEN,,ffffff,0073b7,ffffff,Simon Lyons,au,748454,silver,0
B,1,17,,,,,,Doug DeWeese,us,766500,,0
B,1,15,ART,,ffffff,2e2c2c,e33131,Roman Sarvas (ART),sk,421668,,0
B,1,15,,,,,,Leo Smith,us,424413,silver,0
B,1,15,,,,,,Dewi hughes2536,gb-wls,970561,silver,0
B,3,13,BZR cycling team,,f3f300,111111,dd4b39,Hauwaert Damien,be,398525,,0
B,1,13,,,,,,Alonso  Cruz,us,1060068,bronze,0
B,1,13,,,,,,Anson Michael Brooks,us,155766,bronze,0
B,1,13,,,,,,Pete Pedrotty,us,7478,bronze,0
B,1,11,Team CRYO-GEN,,ffffff,0073b7,ffffff,Daniel Lewis,au,916152,,0
B,1,11,,,,,,Shane Matias,ph,47311,,0
B,1,11,MDCC,,ffffff,0073b7,ffffff,Richard da Silva,gb,121927,,0
B,1,11,,,,,,J oost B,nl,1632870,,0
B,1,11,Vikings,,c2c2c2,0073b7,ee6331,Thomas Byberg,no,210530,,0
B,1,11,DIRT,,29ec34,211208,df6a0d,Jarrid De Weerdt,be,1105098,,0
B,1,10,,,,,,Troy  Delfs - Momentum Cycling,ca,191754,gold,0
B,1,9,DIRT,,29ec34,211208,df6a0d,Sean Rice,us,517983,,0
B,1,9,,,,,,Marcin Wierzejewski,hr,1530304,,0
B,1,9,,,,,,Anton Arvidsson (CK SunTrip),se,1593117,,0
B,1,9,&Oslash;VB,,ffffff,0073b7,ffffff,Albert Jordana,gb,395909,,0
