category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,8,204,WTRL,,d4af37,000000,d4af37,0,gb-sct,0,gold gold gold gold gold gold gold gold,0
A,8,186,BathCC,,ffffff,0073b7,ffffff,1,gb-wls,1,silver silver silver silver silver silver silver silver,0
A,8,174,VBZEASTS,,140b0b,fa9191,6b6868,2,au,2,bronze bronze bronze bronze bronze bronze bronze bronze,0
A,8,162,,,,,,3,gb,3,,0
A,8,150,Team CRYO-GEN,,ffffff,009fe3,0c1e4f,4,gb,4,,0
A,8,138,,,,,,5,de,5,,0
A,8,126,BCC-A,,ffffff,0073b7,ffffff,6,gb,6,,0
A,8,114,Team 63.8N,,ffffff,9a0606,000000,7,se,7,gold,1
A,8,102,EVASO eRT,,ffffff,1d81a3,d46363,8,gb,8,silver,1
A,8,90,BCC-A,,ffffff,0073b7,ffffff,9,gb,9,bronze,1
A,8,78,,,,,,10,jp,10,,1
A,8,68,PLCC,,ffffff,00ff00,000000,11,au,11,,1
A,8,58,GWADA,,ffffff,0073b7,ffffff,12,gp,12,,1
A,8,44,BHC,,ffffff,646464,000000,13,de,13,gold gold gold,4
A,8,38,TS2 Coaching,,ffffff,0073b7,ffffff,14,us,14,silver silver silver,4
A,8,32,,,,,,15,gb-wls,15,bronze bronze bronze,4
A,8,26,BCC-A,,ffffff,0073b7,ffffff,16,gb-wls,16,,4
A,8,22,BCC-A,,ffffff,0073b7,ffffff,17,gb,17,,4
A,8,18,,,,,,18,us,18,,4
A,8,12,BCC - Bees,,000000,fcfc01,000000,19,gb,19,gold gold,6
A,8,10,,,,,,20,de,20,silver silver,6
B,8,288,DBR,,ffffff,eb7b2a,ffffff,21,dk,21,gold gold bronze bronze,0
B,8,274,CIZL,,ffffff,0073b7,ffffff,22,ie,22,silver silver,0
B,8,262,,,,,,23,gb,23,bronze bronze,0
B,8,250,NHRC,,ffffff,ff7700,86e81f,24,gb,24,gold,1
B,8,238,BCC - Bees,,000000,fcfc01,000000,25,gb-eng,25,silver,1
B,8,226,Team AHDR,,fc6955,55d4fc,ffffff,26,gb,26,gold bronze,2
B,8,214,YORK,,ffffff,0073b7,ffff00,27,gb,27,silver,2
B,8,202,BCC - Bees,,000000,fcfc01,000000,28,gb-eng,28,bronze,2
B,8,190,DIRT,,29ec34,211208,df6a0d,29,us,29,,2
B,8,179,BCC-A,,ffffff,0073b7,ffffff,30,ie,30,,2
B,8,168,,,,,,31,dk,31,,2
B,8,157,BCC - Bees,,000000,fcfc01,000000,32,gb-eng,32,,2
B,8,146,BRT,,ffffff,050505,ff8100,33,gb,33,,2
B,8,135,BCC-A,,ffffff,0073b7,ffffff,34,ie,34,,2
B,8,121,,,,,,35,ie,35,gold,3
B,8,111,BCC-A,,ffffff,0073b7,ffffff,36,gb,36,silver,3
