category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
C,3,03:03:22.0,BRT,4,ffffff,050505,ff8100,Patch Harvey (BRT),gb,88086,,0
C,3,03:04:45.7,,0,00dd00,,,Richard Doornbos,nl,100382,,0
C,2,03:08:59.5,,0,00dd00,,,Robert Orr,us,752797,,0
C,2,03:10:18.7,BRT,4,ffffff,050505,ff8100,Lee  Chalk  BRT,gb,255651,,0
C,2,03:12:23.6,,0,00dd00,,,Andy Little,gb,1036268,,0
C,3,03:20:52.0,TeamNL,2281,ffffff,ffa500,ffa500,Henk Wijlhuizen  ,nl,538567,,0
C,3,03:22:03.5,,0,00dd00,,,K  arn Avore 9746,ca,66199,,0
C,3,03:23:15.5,BRT,4,ffffff,050505,ff8100,Art Pacione [BRT],us,112213,,0
C,2,03:42:55.5,KirchmairCycling,2991,210606,f2e80d,000103,Marcus Pfurtscheller KC &#128304;,at,1156098,,0
C,2,03:50:03.2,HERD,2639,383c3d,fc6719,383c3d,Gary Carnegie (HERD),gb-sct,60834,,0
C,2,03:50:07.8,,0,00dd00,,,Pawel Kedzierski 3240,pl,1090662,,0
D,3,01:41:26.6,TeamNL,2281,ffffff,ffa500,ffa500,Henk Wijlhuizen  ,nl,538567,,0
D,2,01:47:20.1,,0,00dd00,,,Kevin Hanafin6593,ie,919164,,0
