category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,5,106,ZTPL eRacing,4493,ffffff,ff0000,000000,Piotr Truszczy&#324;ski (ZTPL),pl,175948,gold silver silver silver,0
A,4,48,,0,00dd00,,,Mizmushi Pedal,jp,545587,bronze,0
A,2,38,ZTPL eRacing,4493,ffffff,ff0000,000000,Klaudiusz Debski (ZTPL),pl,58823,,0
A,1,31,ZTPL eRacing,4493,ffffff,ff0000,000000,Marek Budny,pl,42311,silver,0
A,1,29,teamWKG,1330,fa5e06,3f4c54,3f4c54,. Maersk &#127465;&#127472; [DBR/WKG ] &#127465;&#127472;&#9889;&#65039;,dk,1015309,bronze,0
A,1,27,,0,00dd00,,,jeremy brazeal,us,10126,,0
A,4,26,ZTPL eRacing,4493,ffffff,ff0000,000000,LUKASZ GRABARCZYK,pl,506082,,0
A,1,26,,0,00dd00,,,Nicolas Dricot,be,877291,gold,0
A,1,26,EVOQ.BIKE,4692,000000,ffffff,000000,Adam Zimmerman ,us,7915,gold,0
A,1,26,BZR cycling team,35,f3f300,111111,dd4b39,Koen Van Geyt,be,115080,gold,0
A,1,25,,0,00dd00,,,Michael Ridgway,au,1291420,,0
A,1,23,PLCC,2734,ffffff,00ff00,000000,Jerel David,au,1170038,,0
A,1,23,Vikings,90,c2c2c2,0073b7,ee6331,Kjetil Farup&#128304;,no,573035,silver,0
A,1,21,Team CLS,1426,3d9970,ffffff,ffffff,Gregor Nicodemus,de,120501,,0
A,1,21,ZHR,1979,ff0000,03228c,03228c,Luc  Louis Seize 9877,ca,74838,bronze,0
A,1,21,IndoorSpecialist,3964,ffffff,1b4970,f7850e,Matt Curbeau - IndoorSpecialist,us,11677,bronze,0
A,1,21,PTz,1,ffffff,403d3a,e3680f,Andr&eacute; Resende,pt,246864,bronze,0
A,1,19,TOP-FIT,2019,ffffff,000000,ff0000,Uros Komac,si,521892,,0
A,1,18,BRT,4,ffffff,050505,ff8100,Neil Linford-Relph,gb,522589,gold,0
A,1,17,Team 63.8N,2936,ffffff,9a0606,000000,Gustav Wissting (63.8N),se,1047944,,0
A,1,17,FRH,4991,480eb3,fa50d6,480eb3,Stefan Olofsson,se,946584,,0
A,1,15, VEGAN ,1845,ffffff,00a65a,0adb2c,Joel Farber &#9419; (VZT S),ca,53773,,0
A,1,15,Blarney CC,4612,f5eeee,e61313,241818,Colm Sheahan,ie,1184344,silver,0
A,1,15,,0,00dd00,,,Espen Jogert ,no,541455,,0
A,1,15,Race3R,791,000000,2bc3f4,ffffff,Jero Nefkens,nl,78992,,0
A,1,15,PTz,1,ffffff,403d3a,e3680f,Bram Oortgiesen,nl,70976,,0
A,1,13,,0,00dd00,,,Stephen Isbel ,au,292591,bronze,0
A,1,13,,0,00dd00,,,Eric Tudor,us,3611,,0
A,1,13,eLatino,4523,fe2ec8,fafafa,fe2ec8,&Oslash;yvind Bertelsen-Tangvik,no,238619,,0
A,1,13,Ultime Velo,3834,e0e0e0,e00000,000000,Eric Jeannotte 4790,ca,110510,,0
A,2,12,,0,00dd00,,,Carl Loeffler,us,132381,,0
A,1,11,Holand SK,293,ffffff,0073b7,ffffff,Roar Lindalen, Holand CK,no,212924,,0
A,1,11,,0,00dd00,,,Donny Pascale,au,754981,,0
A,1,11,Vikings,90,c2c2c2,0073b7,ee6331,Johan Noraker Nossen &#128304; [V] (Ragnarok),no,135469,,0
A,1,11,Vision,9,ffffff,2ea9e0,000000,Duane Gran &#128304;,us,1623,,0
A,1,11,,0,00dd00,,,Tim Kniep 8737,nl,694829,,0
A,1,10,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Harry Mustard [CRYO-GEN],gb-sct,249348,gold,0
A,1,9,,0,00dd00,,,Tim Frankcombe7931,au,358268,,0
A,1,9,,0,00dd00,,,Darren Jones,gb,76507,,0
A,1,9,2RR,4222,ffffff,1010de,ff0000,JB Messant,fr,45954,,0
A,1,9,,0,00dd00,,,Rob Dyde,gb,1391511,,0
A,1,7,,0,00dd00,,,Jason Vail,us,1173813,,0
A,1,7,,0,00dd00,,,Hayden Warner (SLF Motion),us,631742,,0
A,1,7,DIRT,2707,29ec34,563c0f,df6a0d,Carson Shedd,us,279663,,0
A,1,6,,0,00dd00,,,Danny Bubis,ca,20401,,0
A,1,5,,0,00dd00,,,Nicholas Angel,gb,1021631,,0
A,1,5,FUSION DEVELOPMENT,3185,ffffff,0a1e29,ffffff,Jeppe Falk&#128304;,dk,606652,,0
A,1,5,,0,00dd00,,,_ Smithy,gb,70787,,0
A,1,5,teamWKG,1330,fa5e06,3f4c54,3f4c54,Wannes Van den Bosch ,be,1127383,,0
A,1,4,Team Italy,588,dd4b39,ffffff,00a65a,Stefan Prieth8962,it,439531,,0
A,1,4,BRT,4,ffffff,050505,ff8100,Grahame Mckenzie[BRT]&#128304;,gb,77990,,0
A,1,3,BRT,4,ffffff,050505,ff8100,Dan Tolhurst @ SportsLab canterbury.ac.uk/sportslab,gb,190647,,0
A,1,3,Scott-RackUltra,3562,ffffff,0073b7,ffffff,Jeremie Fontanaud Scott/RackUltra,ca,127235,,0
A,1,3,,0,00dd00,,,James  Alcock,gb,944765,,0
A,1,3,,0,00dd00,,,Tobi A,de,485010,,0
A,1,3,,0,00dd00,,,Rob Rigg,ca,280236,,0
A,1,2,,0,00dd00,,,Jason Leach,dk,976964,,0
A,1,2,Dutch Racing,3751,121212,fc6719,121212,Vinz van Teeseling &#129416;,nl,807046,,0
A,1,1,,0,00dd00,,,Dan Mc,gb,1447960,,0
B,2,55,SZR,111,ffffff,0073b7,ffffff,Tom Light,se,1333771,gold bronze,0
B,2,45,,0,00dd00,,,Jason Blanchette,ca,1153335,gold,0
B,3,44,BZR cycling team,35,f3f300,111111,dd4b39,Filip Feyaerts,be,471548,bronze,0
B,1,34,MRC,353,ffffff,0073b7,ffffff,DJ  Skinnyphat,us,939,gold,0
B,1,34,Contact RT,4338,ffffff,120a0a,fafafa,Neil WALKER 8105,gb,1191136,gold,0
B,1,31,TeamPL,25,ffffff,ff1800,ff0000,Jacek Nawroj,pl,192593,silver,0
B,1,31,DIRT,2707,29ec34,563c0f,df6a0d,Daniel Hellem (DIRTy Afternoon Delight),no,153370,silver,0
B,1,31,DIRT,2707,29ec34,563c0f,df6a0d,Kevin B. (NorCal/MTBr),us,178331,silver,0
B,2,30,,0,00dd00,,,Ben Lambert,ca,165706,,0
B,1,29,Vikings,90,c2c2c2,0073b7,ee6331,Kevin Fritz,no,1416028,bronze,0
B,1,29,,0,00dd00,,,Art M.,ie,366502,bronze,0
