category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,4,66,WTRL,4201,f5f3f3,8f8f8f,010000,Ed &quot;Cleatless&quot; Ray,gb,101584,gold gold silver silver,0
A,1,26,/bi,2924,ffffff,0073b7,ffffff,Ki Ma,gr,1156677,gold,0
A,1,21,Race3R,791,000000,2bc3f4,ffffff,Vincent H,ca,935824,bronze,0
A,1,19,,0,00dd00,,,Supa Tripsta &#127820;,de,669875,,0
A,1,18,GFTbe,392,ffffff,0073b7,ffffff,Bram Schittecatte,be,3676,gold,0
A,1,18,BZR cycling team,35,f3f300,111111,dd4b39,Peter &lsquo;Ironpete&rsquo; VM ,be,61494,gold,0
A,1,18,TEAM 033 NL,4608,ffffff,0073b7,ffffff,Eric Norg (TEAM 033 NL),nl,409019,gold,0
A,1,17,Rowe & King,2298,ffffff,2b5bb8,2fba4e,Andrew Taylor,gb,185391,,0
A,1,15,IRL,3369,ffffff,32968e,e66f1a,Greg Foley (IRL),ie,1025459,silver,0
A,1,15,,0,00dd00,,,Cory Lockwood (L39ion.la),us,1393390,silver,0
A,1,15,,0,00dd00,,,Daniele Rocchi,it,1352709,,0
A,1,15,Team X,2,f5f7f6,111111,00a65a,Shawn Gray [X],gb,48456,silver,0
A,2,14,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,norman henderson Cryo-gen,gb-sct,99549,,0
A,1,13,KISS RT,36,f56600,012350,84b7ca,Rachael Elliott,eu,80103,bronze,0
A,1,13,,0,00dd00,,,James Jacobs,be,1218741,bronze,0
A,1,13,Velo One ,2078,080606,0bc7e0,0a0808,james gelsthorpe,gb,965858,bronze,0
A,1,13,,0,00dd00,,,Bohdan Pryshchenko,ua,1430957,,0
A,1,13,,0,00dd00,,,Flo Flo,fr,723532,bronze,0
A,1,11,,0,00dd00,,,Scott Vukovich ,us,565749,,0
A,1,11,Vikings,90,c2c2c2,0073b7,ee6331,Lasse Bjerkan  [V],no,935897,,0
A,1,11,KISS RT,36,f56600,012350,84b7ca,James Hodges,eu,16708,,0
