category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,5,133,BMPRO,3343,120303,ffff00,2b0a0a,Matthias Bl&uuml;mel [BMPRO],de,855399,silver,0
A,2,64,PTz,1,ffffff,403d3a,e3680f,Andr&eacute; Resende,pt,246864,silver,0
A,3,61,Hitchin Nomads,2722,ffffff,0073b7,ffffff,Patrick Allen HNCC,gb,869802,,0
A,3,57,FINESSE,2779,f7f915,0ccaff,00a8d6,Mac Potter YYC (FINESSE),ca,459631,,0
A,6,54,Hitchin Nomads,2722,ffffff,0073b7,ffffff,John Curtin HNCC,gb,295910,,0
A,2,52,/// PCA &#128165;,4426,ffffff,000000,ff0000,Val Mark,au,199397,bronze,0
A,2,48,,0,00dd00,,,Tom Wewer,gb,1424998,,0
A,1,42,&Oslash;VB,1576,ffffff,0073b7,ffffff,Andy Sheret &Oslash;VB,gb,174184,gold,0
A,1,42,Cannondale/4iiii,2105,0d0d0d,eef2f5,f27a0b,Olivier Hebert Cannondale Echelon 4IIII,ca,939073,gold,0
A,1,42,Team Italy,588,dd4b39,ffffff,00a65a,Markus Schneider(ITA),it,948870,gold,0
A,1,39,BRT,4,ffffff,050505,ff8100,Phil Whiteley,gb,161329,silver,0
A,1,37,,0,00dd00,,,Henry Latimer,gb,528034,bronze,0
A,1,37,,0,00dd00,,,Alexander Bojsen,dk,131584,bronze,0
A,1,37,Innovation,975,000000,52ff33,000000,James Cartlidge INC ,gb-eng,1108764,bronze,0
A,1,35,Innovation,975,000000,52ff33,000000,Beckett Tooley [INC]&#128125;,us,19907,,0
A,1,35,ZTPL eRacing,4493,ffffff,ff0000,000000,Mariusz Cukierski (ZTPL),pl,2984,,0
A,1,35,,0,00dd00,,,.    NeonBird,ro,1055039,,0
A,1,34,KISS RT,36,f56600,012350,84b7ca,Kevin Chapman,us,181840,gold,0
A,1,34,KISS FINESSE,4463,012350,f7f915,012350,Third Wheel (KISS with Finesse) &#128691;,za,48068,gold,0
A,1,34,KLD,2163,ffffff,3cbebe,269898,Kirill Krasavin &#128304;,ru,960217,gold,0
