category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,6,53,,0,00dd00,,,Pete Younghusband,gb,349961,gold silver silver bronze bronze,0
A,4,29,BRT,4,ffffff,050505,ff8100,Andrew Tapley [BRT],gb,145450,gold,0
A,2,22,BRT,4,ffffff,050505,ff8100,Rhys  Richards [BRT],gb-wls,1056206,silver silver,0
A,1,18,,0,00dd00,,,Aaron Ward,gb,366821,gold,0
A,1,18,,0,00dd00,,,brent ducker,au,932792,gold,0
A,1,15,BRT,4,ffffff,050505,ff8100,Bas Seldenrijk &#128076;,nl,274131,silver,0
A,1,13,,0,00dd00,,,Jeremy Pletka,us,1186202,bronze,0
A,1,11,,0,00dd00,,,David Macivor,gb-sct,147273,,0
A,1,10,,0,00dd00,,,Mircea Puiulet,us,7672,gold,0
A,1,10,,0,00dd00,,,Si Reynolds,gb,1201563,gold,0
A,1,10,Splunk,3855,ffffff,65a637,000000,FinK Andi,it,495,gold,0
A,1,9,BRT,4,ffffff,050505,ff8100,Marcus Illingworth (BRT),gb,96834,,0
A,1,7,,0,00dd00,,,Mark Payne,gb,512394,,0
A,1,7,EH*,1887,ffffff,0073b7,ffffff,John Waller,gb-sct,14073,silver,0
A,1,5,,0,00dd00,,,R&uuml;diger Grosch,de,14064,bronze,0
A,1,5,Dogfish,1839,000000,00ffff,00ffff,Brian Wingbermuehle,us,252265,bronze,0
A,1,1,,0,00dd00,,,Rich Babbage,gb,28524,,0
B,2,18,BRT,4,ffffff,050505,ff8100,Francisco Arce BRT,za,652272,silver,0
B,1,18,NFCC,2291,fcfcfc,d40707,14ab1a,Stewart Ward,gb,9079,gold,0
B,1,15,,0,00dd00,,,Terry Flynn,gb,397987,silver,0
B,1,13,,0,00dd00,,,Leon Bartelds,nl,219519,bronze,0
B,1,10,,0,00dd00,,,Philip Pearl,gb,76193,gold,0
B,1,10,,0,00dd00,,,Uinseann H,ie,935824,gold,0
B,1,10,,0,00dd00,,,Jacob Svarre,dk,280547,gold,0
B,1,10,,0,00dd00,,,Ryan Cleary,us,9400,gold,0
B,1,10,Hale Velo,1981,fafafa,030202,e48528,Kevin West,gb,257309,gold,0
B,1,10,,0,00dd00,,,Cedric Jarion,fr,1240845,gold,0
B,1,9,,0,00dd00,,,Steven Lobregt ,nl,448927,,0
B,1,7,,0,00dd00,,,anthony lucas,gb,937500,silver,0
B,1,7,,0,00dd00,,,Jon Simpson,gb,808813,,0
B,1,7,,0,00dd00,,,D P,us,86934,silver,0
B,1,7,,0,00dd00,,,Terry Dodsworth,gb-eng,163762,silver,0
B,1,7,,0,00dd00,,,steve Mullen ,gb,68792,silver,0
B,1,7,,0,00dd00,,,Graham Giggs,gb,163995,silver,0
B,1,5,,0,00dd00,,,Steve Griffiths,gb,57290,bronze,0
B,1,5,BRT,4,ffffff,050505,ff8100,Matt Cope [BRT] ,gb,292632,bronze,0
B,1,5,STW,756,ffffff,0073b7,ffffff,Andrew Douglas,gb,861271,bronze,0
B,1,5,WaW,4267,ffffff,000000,ffe600,Jeroen van Keulen,nl,708741,bronze,0
B,1,3,BRT,4,ffffff,050505,ff8100,Rob Spink [BRT],gb,402361,,0
B,1,3,,0,00dd00,,,Sean Wightman6062,za,767454,,0
C,4,38,,0,00dd00,,,Pawel Synowiecki,gb-wls,1117326,gold gold bronze bronze,0
C,2,25,,0,00dd00,,,Darren Stanley,gb-eng,930886,gold silver,0
C,2,20,BRT,4,ffffff,050505,ff8100,David Claydon (BRT),gb,850893,gold gold,0
C,1,15,BRT,4,ffffff,050505,ff8100,Des Mooney,se,426385,silver,0
C,5,12,BRT,4,ffffff,050505,ff8100,Michael Cruz [BRT],us,13789,gold gold gold silver bronze,1
C,1,11,teamWKG,1330,fa5e06,3f4c54,3f4c54,KeithD (WKG FUN),gb-eng,13747,,0
C,1,10,,0,00dd00,,,Stuart Gordon,gb-sct,363993,gold,0
C,1,10,,0,00dd00,,,Ditlev Friis,dk,12422,gold,0
C,1,9,teamWKG,1330,fa5e06,3f4c54,3f4c54,KatherineD (WKG FUN),gb,51644,,0
C,1,7,,0,00dd00,,,Terry Docherty,gb,110181,silver,0
C,1,7,,0,00dd00,,,Pedro Sardinha,pt,692793,,0
C,1,7,,0,00dd00,,,Rick Strike3388,de,1148775,silver,0
C,1,7,,0,00dd00,,,Justin O&#039;Neill ,gb-nir,1121484,silver,0
C,1,5,,0,00dd00,,,philippe charvin,fr,450112,bronze,0
D,1,7,BRT,4,ffffff,050505,ff8100,Murray Thompson [BRT],gb-eng,167647,silver,0
D,1,7,BRT,4,ffffff,050505,ff8100,noel mc geever BRT,ie,108371,silver,0
