category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
C,1,10,Team AHDR,629,fc6955,55d4fc,ffffff,Wendy Chow,au,379916,,0
C,1,8,,0,00dd00,,,Faz Z (BSC),au,1317787,,0
C,1,6,,0,00dd00,,,Maddie Janssen,au,798026,,0
C,1,6,Team AHDR,629,fc6955,55d4fc,ffffff,Skye Talbot,au,770623,,0
C,1,6,Vixen/Fox,1940,7409a6,f79d4b,ffffff,Kelly Waterson,gb,695539,bronze,0
C,1,4,,0,00dd00,,,Emily Neath,gb,1144736,,0
C,1,4,,0,00dd00,,,Michelle Scott,us,1148735,,0
C,1,4,,0,00dd00,,,Janine  Gollan ,de,1308261,,0
C,1,2,ZSUN,161,ffffff,0073b7,ffffff,Steph Hub ,ca,661933,,0
D,6,63,Team AHDR,629,fc6955,55d4fc,ffffff,Carol Ng,au,167002,gold gold gold gold gold silver,0
D,4,30,REVO,2672,fc00e3,000000,fc00e3,Riekje van Schie REVO 6227,za,531756,silver silver silver bronze,0
D,3,27,Vixen/Fox,1940,7409a6,f79d4b,ffffff,Cerys Willoughby,gb,30637,gold silver silver,0
D,1,11,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Tracey Foley4665,us,825320,gold,0
D,1,11,Team AHDR,629,fc6955,55d4fc,ffffff,Nicole Bruce,au,768923,gold,0
D,1,8,,0,00dd00,,,K. A.,gb,344727,silver,0
D,1,8,,0,00dd00,,,Sarah MrsTriLloydy ,gb-wls,875413,silver,0
D,1,6,,0,00dd00,,,Kath Millynn,au,1179018,bronze,0
D,1,6,,0,00dd00,,,Mercedes Jetton,us,945308,bronze,0
D,1,6,,0,00dd00,,,Hayley Walker,au,1290136,bronze,0
D,1,4,REVO,2672,fc00e3,000000,fc00e3,Sara Perrin [REVO],us,420144,,0
D,1,4,,0,00dd00,,,Lara Miller,au,1327589,,0
