category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,3,39,Race3R,791,000000,2bc3f4,ffffff,Will Griffiths,gb,293517,silver bronze,0
A,2,36,,0,00dd00,,,Tom Grimshaw,gb,169410,gold gold,0
A,2,29,BRT,4,ffffff,050505,ff8100,Tom Gakes,nl,387828,gold,0
A,2,27,,0,00dd00,,,Rune Blaasmo,no,42370,gold,0
A,1,18,PLCC,2734,ffffff,00ff00,000000,Jacob Wilson,au,576668,gold,0
A,2,18,,0,00dd00,,,Donny Pascale,au,754981,silver,0
A,2,18,,0,00dd00,,,Anders Christensen,dk,42396,,0
A,1,18,6AM,4470,ff1e1e,1863ba,f7f7f7,Sammy B,gb,6910,gold,0
A,1,18,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Chris Allcott,gb,653847,gold,0
A,1,15,,0,00dd00,,,Ken Evensen,no,242503,silver,0
A,1,15,BRT,4,ffffff,050505,ff8100,David Billings,gb,181148,silver,0
A,1,15,FCC,4553,ffffff,f20e0e,000000,Corey Ring (FCC),gb,242439,silver,0
A,1,15,,0,00dd00,,,Harry Johnson,gb,986454,silver,0
A,1,15,FNet Velo,3840,0a0404,80f53d,fafafa,Steven Pink (FNet Velo),gb,905145,silver,0
A,1,13,,0,00dd00,,,Aaron Baker,us,923395,bronze,0
A,1,13,BRT,4,ffffff,050505,ff8100,Theo Miglakis &#127808; [The Mig],gr,249545,bronze,0
A,1,13,CyclingHub,2635,f65000,00364a,ffffff,Guus Bouman&#129414;,nl,408391,bronze,0
A,1,13,,0,00dd00,,,Ade Roberts,gb,91884,bronze,0
A,1,13,,0,00dd00,,,Loekie De Leeuw3792,nl,1064571,bronze,0
A,1,13,PTz,1,ffffff,403d3a,e3680f,Mark Brock ,gb,148876,bronze,0
A,1,11,IndoorSpecialist,3964,ffffff,1b4970,f7850e,Chris Beck (Indoor Specialist)  &#128304;,us,177885,,0
A,1,11,VC10,2888,ffffff,ff0000,ffffff,Simon Oxenham,gb,1011,,0
A,1,11,,0,00dd00,,,Craig Snydal,us,582637,,0
A,1,11,Innovation,975,000000,52ff33,000000,Simon Whitford &#128305;,au,341818,,0
A,1,10,Sz,32,f3f300,0073b7,f3f300,Johan Nor&eacute;n,se,729332,gold,0
A,1,10,,0,00dd00,,,Francesco Haas 1120,de,423309,gold,0
A,1,9,Rowe & King,2298,ffffff,2b5bb8,2fba4e,Luke Dix,gb-wls,214249,,0
A,1,9,Team AHDR,629,fc6955,55d4fc,ffffff,Jon Odams,au,358512,,0
A,1,9,,0,00dd00,,,Alexander Altrichter,de,908451,,0
A,1,9,,0,00dd00,,,Brian Hall,us,858057,,0
A,1,9,Team GIANT ,3549,000000,f70000,000000,Maik Abraham &#128304;,de,141795,,0
A,1,9,,0,00dd00,,,Adam Jordan Team Sports-Lab Kiss ,gb,366461,,0
A,1,7,PTz,1,ffffff,403d3a,e3680f,Carlos Merino,pt,211627,,0
A,1,7,,0,00dd00,,,James Somerfield,gb,323424,,0
A,1,7,,0,00dd00,,,gab debeu,ch,270682,,0
A,1,7,,0,00dd00,,,Elliott Porter,gb,1160931,silver,0
A,1,7,,0,00dd00,,,Matthew Lock 4825,gb,448692,,0
A,1,7,,0,00dd00,,,Colin Robinson,gb,72578,,0
A,1,7,,0,00dd00,,,Adam Gascoigne ,gb,226811,silver,0
A,1,7,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Vishnu Roy,au,18431,,0
A,1,5,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Vincent Davis,us,87402,,0
A,1,5,Vikings,90,c2c2c2,0073b7,ee6331,Espen B&oslash;rsting,no,50855,,0
A,1,5,BRT,4,ffffff,050505,ff8100,Conor Williams 15yrs [BRT],gb,535825,,0
