category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,4,40,,0,00dd00,,,Seb Kleb,de,299246,gold gold gold gold,0
A,2,20,Team GIANT ,3549,000000,f70000,000000,Maik Abraham &#128304;,de,141795,gold gold,0
A,1,10,,0,00dd00,,,Michal Malek,pl,197504,gold,0
A,1,10,,0,00dd00,,,Ben Cimmino,us,19755,gold,0
A,1,10,Vision,9,ffffff,2ea9e0,000000,Kate Robinson,gb,867497,gold,0
A,1,7,,0,00dd00,,,Rikard Runnberg,se,212081,silver,0
A,1,7,CNDRBLK,4351,000000,8ecfe8,f7b9b9,Marcus J. Duval,us,642936,silver,0
A,1,7,,0,00dd00,,,D Zeggelaar,ca,812036,silver,0
A,1,7,NFCC,2291,fcfcfc,d40707,14ab1a,Matt Cafferky [NFCC/LTC/NFR],gb,844132,silver,0
A,1,7,,0,00dd00,,,Stijn Laureys,be,34403,silver,0
A,1,7,DBR,1986,ffffff,eb7b2a,ffffff,Anders Grauballe,dk,1148907,silver,0
A,1,5,Race3R,791,000000,2bc3f4,ffffff,Roman T &#10026;,de,21486,bronze,0
A,1,5,,0,00dd00,,,Eric Hauser5676,de,506090,bronze,0
A,1,5,,0,00dd00,,,Oleg Kochetkov,de,1005464,bronze,0
A,1,3,AWCC,2758,ffffff,0073b7,ffffff,N eil,gb-sct,312216,,0
A,1,3,,0,00dd00,,,W VA -- ,be,798334,,0
A,1,1,BRT,4,ffffff,050505,ff8100,David Salvador,pt,712936,,0
B,5,35,PTz,1,ffffff,403d3a,e3680f,Mark Anthony Jones,gb-wls,75787,gold gold silver bronze,0
B,2,23,,0,00dd00,,,oaken work,ca,185417,gold bronze,0
B,1,18,IndoorSpecialist,3964,ffffff,1b4970,f7850e,Chris Beck (Indoor Specialist)  &#128304;,us,177885,gold,0
B,3,18,,0,00dd00,,,Steve Cairns Perth United,gb-sct,1157133,gold bronze,0
B,1,15,[DRAFT],1634,ffffff,e60d2e,000000,Adam Carne &#129416;,us,164983,silver,0
B,1,11,Beacon,3576,ffffff,0073b7,ffffff,Lee Spiers Army/Beacon Rcc 4753,gb,987358,,0
B,1,10,FUSION DEVELOPMENT,3185,ffffff,0a1e29,ffffff,Yukio Bergholdt &#128737;&#65039;&#128304;,dk,49249,gold,0
B,1,10,Holmenkollen CK,3469,111e6c,f8dae5,111e6c,Trond G. Amundsen,no,412981,gold,0
B,1,10,,0,00dd00,,,Stefan Abrahamsen,dk,892055,gold,0
B,1,10,,0,00dd00,,,Greg Foley ,ie,1025459,gold,0
B,1,9,BZR cycling team,35,f3f300,111111,dd4b39,Bart Billen,be,329440,,0
B,1,7,TFC,10,111111,f3f300,111111,Richard Gubby,gb,1118849,,0
B,1,7,WATTBIKE,2738,ffffff,000000,ff3535,Farrell Kilbane (GKV) ,ie,275412,silver,0
B,1,7,,0,00dd00,,,Patrik Suter,ch,1115047,silver,0
B,1,7,SUMMIT TT,4595,ffffff,0000ee,0000ee,D uncan Reid,gb,37116,silver,0
B,1,7,Vision,9,ffffff,2ea9e0,000000,Steve Fleetwood &#128000;&#128304;,gb,75421,silver,0
B,1,7,BRT,4,ffffff,050505,ff8100,Niels  Cornelisse,nl,66932,silver,0
B,1,7,,0,00dd00,,,Sam Manning,gb-eng,402009,silver,0
B,1,5,,0,00dd00,,,Paul Fitzpatrick,gb,629652,bronze,0
