category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,1,18,AFC,1405,ff0000,000000,cc0000,Patrick BLAIR [AFC] &#128304;,us,8149,gold,0
A,1,15,,0,00dd00,,,Tom Williams4618,gb,397241,silver,0
A,1,13,,0,00dd00,,,Darragh ZDN FITNESS Zaidan,ie,612995,bronze,0
A,1,11,Race3R,791,000000,2bc3f4,ffffff,Bryce Renkiewicz,us,234533,,0
A,1,10,Innovation,975,000000,52ff33,000000,Grant Ewert INC,ca,936421,gold,0
A,1,10,,0,00dd00,,,Dorian Marchal,fr,1065985,gold,0
A,1,10,&#9888;&#65039; Dropouts,3711,fa0009,ffff0b,aaaaff,Paul Smith 1145,us,467100,gold,0
A,1,10,Innovation,975,000000,52ff33,000000,Alex Coh ,fi,39008,gold,0
A,1,9,,0,00dd00,,,Baptiste Fontaine,fr,1096213,,0
A,1,7,,0,00dd00,,,Oleg Kochetkov,de,1005464,,0
A,1,7,,0,00dd00,,,Chris Droessler,de,939353,silver,0
A,1,7,,0,00dd00,,,Rob Ducker,gb-eng,1131466,silver,0
A,1,7,,0,00dd00,,,Sean Courser,us,992549,silver,0
A,1,5,,0,00dd00,,,Gavin Gilmour,gb-sct,1234803,,0
B,2,20,BRT,4,ffffff,050505,ff8100,Rhys  Richards [BRT],gb-wls,1056206,silver bronze,0
B,1,18,FUSION ECT,2854,ffffff,000000,ffffff,Yukio Bergholdt &#128304;,dk,49249,gold,0
B,1,15,,0,00dd00,,,Brendan Barnes | KWCC,gb,418593,silver,0
B,1,11,,0,00dd00,,,Anders-Peter Landert,dk,1036788,,0
B,1,10,,0,00dd00,,,Andy Cooke,gb,54923,gold,0
B,1,10,,0,00dd00,,,Elton Pick 6078,gb,189544,gold,0
B,1,10,KISS RT,36,f56600,012350,84b7ca,Dafydd Williams,gb-wls,123836,gold,0
B,1,10,,0,00dd00,,,Fredrik S&auml;&auml;w evalds.se,se,182263,gold,0
B,1,10,BOXFISH,2943,ffffff,0073b7,ffffff,Nigel Clarke &#128033;,gb,152802,gold,0
B,1,9,BZR cycling team,35,f3f300,111111,dd4b39,Bart Vanopstal,be,46219,,0
B,1,7,ZRG,1942,1bc1f1,5b5b5b,1bc1f1,Andreas Rolle,de,944206,silver,0
B,1,7,,0,00dd00,,,John Horlock,gb,461349,silver,0
B,1,7,,0,00dd00,,,Simon Bartlet,gb,664390,,0
B,1,7,BMPRO,3343,120303,ffff00,2b0a0a,Ingo Ruhmund (BMPRO),de,452096,silver,0
B,1,7,MDCC,843,ffffff,0073b7,ffffff,Richard da Silva,gb,121927,silver,0
B,1,5,BRT,4,ffffff,050505,ff8100,Edu Harms [BRT]&#128304;,nl,885157,bronze,0
B,1,5,,0,00dd00,,,john walsh,ca,782228,,0
B,1,5,,0,00dd00,,,Alex Lewis,gb-wls,81410,bronze,0
B,1,5,,0,00dd00,,,Paul Morby 1285,gb,624180,bronze,0
B,1,3,BRT,4,ffffff,050505,ff8100,Jason O&#039;Neill,us,135104,,0
B,1,1,,0,00dd00,,,Jim Haysom,gb,1103170,,0
C,3,30,VC10,2888,ffffff,ff0000,ffffff,Simon Oxenham,gb,1011,gold gold gold,0
C,2,17,,0,00dd00,,,Rich Babbage,gb,28524,gold silver,0
C,2,17,,0,00dd00,,,Dave Slater,gb,877092,gold silver,0
C,2,14,teamWKG,1330,fa5e06,3f4c54,3f4c54,Kevin Wiltshire,gb,392756,silver silver,0
C,1,10,DIRT,2707,29ec34,563c0f,df6a0d,John Martin SCZL [DIRT],us,832358,gold,0
C,2,10,BRT,4,ffffff,050505,ff8100,Sean Casson,gb,161615,bronze bronze,0
C,1,7,Bikebox Online,2941,ffffff,0073b7,ffffff,Danny Sampson 4522,gb,391366,silver,0
C,1,7,Vikings,90,c2c2c2,0073b7,ee6331,Erling Str&oslash;msholm [V] ,no,44022,silver,0
C,1,5,,0,00dd00,,,Bryan  Sudderth,us,488857,bronze,0
C,1,3,,0,00dd00,,,Paul Swaddling,gb,830680,,0
C,1,1,,0,00dd00,,,Christopher Groening8750,us,369166,,0
D,6,83,BRT,4,ffffff,050505,ff8100,Scott Main [BRT],gb-sct,1002910,gold silver silver silver silver bronze,0
D,5,68,BRT,4,ffffff,050505,ff8100,Andrew Tapley [BRT],gb,145450,gold bronze bronze bronze,0
D,4,36,DBR,1986,ffffff,eb7b2a,ffffff,Kim Villarino Hejnesen [DBR],dk,1096870,,0
D,1,18,teamWKG,1330,fa5e06,3f4c54,3f4c54,John Blumenthal  ,ca,10853,gold,0
D,2,18,,0,00dd00,,,Gary Collinson (PACK),gb-eng,488652,,0
D,1,18,BRT,4,ffffff,050505,ff8100,Phil Donnelly  [BRT],gb,514370,gold,0
D,1,18,,0,00dd00,,,Mark   Dabell,us,297114,gold,0
D,1,15,BRT,4,ffffff,050505,ff8100,Paul Esson [BRT],gb-eng,161041,silver,0
D,1,15,,0,00dd00,,,John  van Rullen F,nl,903663,silver,0
D,1,13,,0,00dd00,,,Samuel. SlaterZHR (H)6957,us,107049,bronze,0
D,1,11, VEGAN ,1845,ffffff,00a65a,0adb2c,Joel Farber &#9419;,ca,53773,,0
D,1,10,[DRAFT],1634,ffffff,e60d2e,000000,Jim McQuaide &#128304;,us,7528,gold,0
D,1,9,,0,00dd00,,,The Cat,gb,26236,,0
D,1,9,BRT,4,ffffff,050505,ff8100,Glebster Carr [BRT],gb,572357,,0
D,1,9,,0,00dd00,,,S Dolezalek (AVelo) ,us,1023288,,0
D,1,9,Vision,9,ffffff,2ea9e0,000000,Kevin Ruff,us,98597,,0
D,1,7,,0,00dd00,,,Dane Stevens,us,289590,,0
D,1,7,,0,00dd00,,,Petrov1031189 Lesnik HSS,ru,1031189,,0
D,1,7,,0,00dd00,,,Stephen Cardy TUZ    ,gb-nir,631722,,0
D,1,7,BRT,4,ffffff,050505,ff8100,Art Pacione [BRT],us,112213,,0
D,1,5,Race3R,791,000000,2bc3f4,ffffff,Alexis  LOUGE ,fr,36027,bronze,0
D,1,5,SWCC,2966,ffffff,b83f3f,000000,John Hughes,gb,504960,,0
D,1,5,,0,00dd00,,,stephen shorland,gb,174494,,0
D,1,5,,0,00dd00,,,COLIN LEIPER  CLS(BRT)D,gb,267765,,0
D,1,5,,0,00dd00,,,donny laws,us,460265,,0
D,1,3,Team Italy,588,dd4b39,ffffff,00a65a,Paulo Rodrigues,pt,336221,,0
D,1,3,,0,00dd00,,,Andy Barker3140,gb,995349,,0
D,1,3,,0,00dd00,,,jerzy starzyk,pl,895898,,0
D,1,3,,0,00dd00,,,Scott Starbuck,us,150542,,0
D,1,2,,0,00dd00,,,Louise Reynolds,zw,564007,,0
D,1,2,Team Italy,588,dd4b39,ffffff,00a65a,Michelangelo Cammarata (ITA),it,1075180,,0
D,1,2,TeamODZ,7,ff851b,111111,3c8dbc,Paulo Leiriao,ca,205556,,0
D,1,1,Equipe JZQc,2571,ffffff,003399,ffffff,Serge Quessy (JZQc),ca,430900,,0
D,1,1,BRT,4,ffffff,050505,ff8100,Stephanie Sante (BRT HellcatZ),us,882870,,0
