category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,4,40,Innovation,975,000000,52ff33,000000,Mark Shaw,nz,70690,bronze bronze,0
A,2,22,,0,00dd00,,,Koen Theys,be,412401,silver,0
A,1,18,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Lucas N&oslash;rregaard,dk,233844,gold,0
A,1,18,Team X,2,f5f7f6,111111,00a65a,Jokim Pluijmers,nl,15354,gold,0
A,1,18,IndoorSpecialist.com,3964,ffffff,1b4970,f7850e,Sean Pantellere &#128086; &#128304;,us,486826,gold,0
A,2,18,Innovation,975,000000,52ff33,000000,Hans Forhaug,gb-sct,982758,silver,0
A,1,18,Biketrainingtips,2721,ffffff,0073b7,ffffff,Josh Lipka,us,53860,gold,0
A,1,15,Team Poland,25,ffffff,ff1800,ff0000,Piotr Truszczy&#324;ski [TeamPL],pl,175948,silver,0
A,1,15,HFR,984,ffffff,0073b7,ffffff,Flocycle Flo,fr,208469,silver,0
A,1,15,,0,00dd00,,,Robin Thurston,us,12890,silver,0
A,1,13,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Darren Reddick,gb,843142,bronze,0
A,1,13,KISS RT,36,f56600,012350,84b7ca,Jason Hegarty,gb,45648,bronze,0
A,1,11,GFTbe,392,ffffff,0073b7,ffffff,Cis Verdonckt,be,429846,,0
A,1,11,,0,00dd00,,,Jeff Conrad,us,421409,,0
A,1,11,,0,00dd00,,,Nicolas Dricot,be,877291,,0
A,1,10,,0,00dd00,,,Ian Haigh,au,656633,gold,0
A,1,10,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,James Waugh,gb,187981,gold,0
A,1,9,,0,00dd00,,,Cameron LaValley,ca,164484,,0
A,1,9,DCVELO ,3894,ffffff,1c6ea1,f51b1b,Chris Hardee,us,569380,,0
A,1,9,,0,00dd00,,,Mick Moller,dk,954400,,0
A,1,9,FUSION CLUB,3301,ffffff,21b803,ffffff,Sune Bikeman Kj&aelig;r,dk,11958,,0
A,2,7,,0,00dd00,,,Heiko Witt,de,325159,,0
A,1,7,,0,00dd00,,,Rob Rigg,ca,280236,,0
A,1,5,,0,00dd00,,,&#23665; &#30452;&#20154;,jp,715466,,0
A,1,5,,0,00dd00,,,Jim Anchower,us,82,,0
A,1,5,,0,00dd00,,,Ricardo Veras,br,790603,bronze,0
A,1,5,,0,00dd00,,,JD Q,de,1058781,,0
A,1,3,,0,00dd00,,,Ben Lepene,us,37121,,0
A,1,3,,0,00dd00,,,Gavin Beresford6171,gb,838814,,0
A,1,3,,0,00dd00,,,Ken Vida,us,25854,,0
A,1,3,abz-dyn,3743,ffffff,0073b7,ffffff,Steven  Miles,gb,154608,,0
A,1,2,,0,00dd00,,,Yasu Ogura,jp,279817,,0
B,3,49,Team AHDR,629,fc6955,55d4fc,ffffff,Scott Millett,au,863056,gold gold bronze,0
B,3,29,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Brian Williams,us,302713,,0
B,3,27,,0,00dd00,,,Richard Sparkes,gb,50676,silver,0
B,2,26,,0,00dd00,,,Chris Moore,gb,51627,silver,0
B,1,26,,0,00dd00,,,Andrew Stubbs,gb,436478,gold,0
B,1,26,Sandane SK,775,ffffff,0073b7,ffffff,Per Erik Eimhjellen,no,164263,gold,0
B,1,23,Race3R,791,000000,2bc3f4,ffffff,John Newsome,gb-eng,261384,silver,0
B,1,21,,0,00dd00,,,Steffen Brocks,us,16583,bronze,0
B,1,19,Persis Team,911,ffffff,0073b7,ffffff,Tim Fleckenstein,de,48410,,0
B,1,18,,0,00dd00,,,William price ---- Chester tri   2087,gb-wls,320581,gold,0
B,3,17,,0,00dd00,,,Jamie Harris1615,us,584590,bronze,0
B,1,17,,0,00dd00,,,Michael Robinson,us,272451,,0
B,2,16,BZR cycling team,35,f3f300,111111,dd4b39,Filip Feyaerts,be,471548,,0
B,1,15,ZRG,1942,1bc1f1,5b5b5b,1bc1f1,Norbert Metz,de,224693,,0
B,1,15,,0,00dd00,,,Chris Staubach,de,397809,silver,0
B,1,15,BRT,4,ffffff,050505,ff8100,Glebster Carr [BRT],gb,572357,silver,0
B,1,15,,0,00dd00,,,Jesse Marzean ,us,451039,,0
B,3,14,,0,00dd00,,,Tom Waddell,gb,737762,,0
B,1,13,,0,00dd00,,,Nigel Baines,gb,1071697,,0
B,1,13,,0,00dd00,,,Geir Themte,no,478168,bronze,0
B,1,13,Team ER,1094,ffffff,0073b7,ffffff,Eben Swart,za,229389,bronze,0
B,1,13,MDCC,843,ffffff,0073b7,ffffff,Richard da Silva,gb,121927,,0
B,1,11,,0,00dd00,,,David Griffiths,gb,21793,,0
B,1,11,,0,00dd00,,,Dennis Woodside,us,338898,,0
B,1,11,BRT,4,ffffff,050505,ff8100,Darren Green (BRT) (B),gb-eng,30856,,0
B,1,11,,0,00dd00,,,Justin Landis,us,78205,,0
B,1,10,,0,00dd00,,,Petr Holub7401,cz,833842,gold,0
B,1,10,,0,00dd00,,,Samuel. SlaterZHR (H)6957,us,107049,gold,0
B,1,9,,0,00dd00,,,c hillybean,us,1081882,,0
B,1,7,Team Fearless,1677,001f3f,39cccc,01ff70,Liz Crazy Canuck,ca,46663,,0
B,1,7,,0,00dd00,,,Andrei Sdrula,ro,193125,silver,0
B,1,7,,0,00dd00,,,Vince Tanzi,us,651926,,0
B,1,7,,0,00dd00,,,kevin jones 7336,gb,844437,silver,0
B,1,5,,0,00dd00,,,Jadine Riley,gb,41604,,0
B,1,5,,0,00dd00,,,Chris Lomas(C),gb,704962,bronze,0
B,1,5,,0,00dd00,,,Jelalian Camp8558,us,93280,,0
B,1,5,,0,00dd00,,,Sean Donevan,us,1217885,,0
B,1,4,SZR,111,ffffff,0073b7,ffffff,Peter Weiss,se,173703,,0
B,1,3,,0,00dd00,,,Tom Guy,gb,630347,,0
B,1,1,Team Type 1,168,ffffff,0073b7,ffffff,Joel Johnson,us,525342,,0
C,4,49,Team CRYO-GEN,2740,ffffff,0073b7,ffffff,Mathias Keller,cl,995824,gold silver silver,0
C,2,33,,0,00dd00,,,Chris Piacesi,us,1167433,gold silver,0
C,1,21,,0,00dd00,,,Magnus Vangstad,no,138015,bronze,0
C,1,19,,0,00dd00,,,Andrew Deaner,gb,77560,,0
C,1,18,Vikings,90,c2c2c2,0073b7,ee6331,Andre Vevle,no,681268,gold,0
C,1,17,,0,00dd00,,,Martin Bryan - C MTB,us,953512,,0
C,1,15,,0,00dd00,,,Mike Vella ZHR (G),us,548580,silver,0
C,1,15,,0,00dd00,,,Andreas Tr&auml;ff,se,978177,,0
C,1,13,,0,00dd00,,,Brooke McFerren,us,1043312,bronze,0
C,1,13,,0,00dd00,,,raspin raspin,gb,879744,,0
C,2,12,,0,00dd00,,,Andrew Berryman,pg,746858,silver bronze,0
C,1,11,,0,00dd00,,,Darryl Rosenfeld4790,us,387598,,0
C,1,11,V I E T V E L O,2231,ff0000,ffe600,ff0000,L Road,us,127999,,0
C,1,10,,0,00dd00,,,Craig Newell,ca,92807,gold,0
C,1,10,,0,00dd00,,,Dale Bradbury,us,817234,gold,0
C,1,10,,0,00dd00,,,Joey McGuire,us,980538,gold,0
C,1,10,,0,00dd00,,,Jason  El Gato,sv,27581,gold,0
C,1,9,,0,00dd00,,,Kevin Kirkham,gb,1131306,,0
C,1,7,Vikings,90,c2c2c2,0073b7,ee6331,Pelle Gulbrandsen,dk,52367,silver,0
C,1,7,CTWT,632,ffffff,0073b7,ffffff,Alexander Perdon,nl,560101,,0
C,1,7,WxK,323,3acc37,0c181f,909190,Alfredo Corredor &#129317;,co,745889,,0
C,1,5,,0,00dd00,,,Bob Horn (D9072),us,201559,,0
C,1,5,DIRT,2707,29ec34,563c0f,df6a0d,Marc Zenoniani,us,116413,bronze,0
C,1,5,,0,00dd00,,,Michelle Scott,us,1148735,,0
C,1,3,,0,00dd00,,,Richard Batey,gb,946911,,0
D,1,10,BRT,4,ffffff,050505,ff8100,Rose Garner,us,387716,gold,0
D,1,10,,0,00dd00,,,Jack La Barbera 9195,us,1127677,gold,0
D,1,10,,0,00dd00,,,C  allsign Spoons,us,1159925,gold,0
D,1,7,,0,00dd00,,,T VH,ca,460893,silver,0
