category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,1,50,PDQ,,ffffff,000000,ffff00,Graham HORTON (PDQ Assassins),gb,1369386,gold,0
A,1,50,,,,,,Lubbert Bosma4141,nl,1415423,gold,0
A,1,50,Sz,,f3f300,0073b7,f3f300,Mattias Lundqvist (SZ),se,455884,gold,0
A,1,40,TEAM  LU,,ffffff,e81e1e,05131c,2359 Paul Castera [Team LU],fr,2082091,silver,0
A,1,40,STW,,ffffff,0073b7,ffffff,Andrew Douglas,gb,861271,silver,0
A,1,40,,,,,,Jos Jongeling,nl,297753,silver,0
A,1,33,SRAMcc,,ffffff,0073b7,ffffff,Charlie Gatz,gb,2942276,bronze,0
A,1,28,BIKES-FR,,000000,f2ad00,000000,6027Benjamin Hochstrasser(Bikes-fr),fr,543359,,0
A,1,25,Seamons CC,,ffffff,0073b7,ffffff,Adrian Hughes (Seamons CC),gb,326934,,0
A,1,22,BRT,,ffffff,050505,ff8100,Mike Hysiak,gb-wls,37944,,0
A,1,20,FZR,,0000ff,ffffff,0000ff,Teppo Laurio (FZR),fi,486471,,0
A,1,19,,,,,,Dan Moignard,gb,17482,,0
A,1,18,TeamNL,,ffffff,ffa500,ffa500,Stephan Schipper,nl,735753,,0
B,3,103,BRT,,ffffff,050505,ff8100,Matt Cope (BRT Session Beers),gb,292632,gold,0
B,3,98,All,,ffffff,0073b7,ffffff,Peter aragon,de,824131,silver bronze,0
B,1,50,BRT,,ffffff,050505,ff8100,Rob Spink,gb,402361,gold,0
B,2,50,,,,,,Mel. Blackford,gb,1862589,,0
B,1,50,BZR cycling team,,f3f300,111111,dd4b39,Frank (BZR LIONS 2),be,142024,gold,0
B,1,40,Team - WP,,000000,3699d2,915050,Phil Constantinou,gb,1195673,silver,0
B,1,40,SRAMcc,,ffffff,0073b7,ffffff,James Crowcombe (SRAMcc B),gb,14855,silver,0
B,1,33,Claricoast JEdCo,,0067b5,ffffff,ee611a,Jonathan Edmondson,ca,675698,bronze,0
B,1,33,SRAMcc,,ffffff,0073b7,ffffff,Sam Summers (SRAMcc B),gb,1391851,bronze,0
B,1,28,VC10,,ffffff,ff0000,ffffff,Nick Calkin (VC10),gb,153881,,0
B,1,25,,,,,,Eddie Ross,us,2826859,,0
B,1,22,TNC,,ffffff,0073b7,ffffff,pieter-Jan Fioole,nl,1023947,,0
B,1,22,HERD,,383c3d,fc6719,383c3d,Steven Blewett HERD,gb-wls,2121883,,0
B,1,20,,,,,,Mark Langley,nz,251683,,0
B,1,20,Biciobiker,,ffffff,0073b7,ffffff,Javier Garcia,es,1551419,,0
B,1,20,BRT,,ffffff,050505,ff8100,Michael Cox KoS [BRT],gb-eng,16168,,0
B,1,19,Team Italy,,dd4b39,ffffff,00a65a,Ivo Tamagna,it,1910822,,0
B,1,19,DIRT,,29ec34,563c0f,df6a0d,Marc Habets[DIRT],nl,482050,,0
B,1,19,,,,,,James MacCartney,gb,216303,,0
B,1,18,,,,,,Nuno  Neves-Longusbike,pt,358660,,0
B,1,18,HCZR,,ffffff,0073b7,ffffff,Mike Walden (HCZR Stelvio),gb,2148209,,0
B,1,17,,,,,,RALPH GILES,gb,875547,,0
B,1,17,,,,,,Idar Smedsrud,no,1057661,,0
B,1,16,,,,,,Scott DeWire,us,823933,,0
B,1,15,,,,,,Joe  Zi,hu,178500,,0
B,1,14,Vikings,,c2c2c2,0073b7,ee6331,Robert Steindal,no,1418510,,0
B,1,13,,,,,,Ema Sarci,ch,1375938,,0
B,1,12,,,,,,Jeremy Grix ZSUN B2,gb-eng,79166,,0
B,1,11,,,,,,Mark Emeny,gb,2140081,,0
B,1,10,Team Italy,,dd4b39,ffffff,00a65a,ANDREA TERRACCIANO9028,it,1784311,,0
B,1,9,,,,,,Robert Rozenberg,nl,1604477,,0
B,1,8,,,,,,Bert Mol,nl,957284,,0
C,3,93,Team Type 1,,ffffff,0073b7,ffffff,Mark Crum 571718,us,14458,silver bronze,0
C,2,69,RTR,,ffffff,ff0000,000000,Welshy (RTR),gb-wls,2707917,gold,0
C,1,50,,,,,,James Wilch,gb,1357752,gold,0
C,1,50,,,,,,Tobe Lakers,de,1778160,gold,0
C,2,47,BRT,,ffffff,050505,ff8100,Mark Bulpitt,gb-eng,654438,bronze,0
C,1,40,,,,,,Darren Stanley,gb-eng,930886,silver,0
C,1,40,,,,,,Wouter Overhein,nl,1521138,silver,0
C,2,35,,,,,,Randy Kortering,us,1025418,,0
C,1,33,BRT,,ffffff,050505,ff8100,Paul Elvin,gb,402483,bronze,0
C,1,28,,,,,,Robert Flack,gb,801283,,0
C,1,28,,,,,,Rudi Melching,de,1510123,,0
C,1,25,DelFlo,,ffffff,800080,800080,Robert Svenson,us,10351,,0
C,1,25,,,,,,Michele Semprebon,it,1492551,,0
C,1,22,IRL,,ffffff,000000,00b84a,Bill Johnston (IRL),gb-nir,1040411,,0
C,1,22,RTR,,ffffff,ff0000,000000,Philip Sturgess (RTR),gb,2640206,,0
C,1,20,,,,,,James Cain,gb,378204,,0
C,1,19,,,,,,Bob Hogg Tri AG-L,gb,686600,,0
C,1,18,,,,,,Jack Coumans Bunde,nl,1341080,,0
C,1,17,,,,,,B&aring;rd Simensen(NRBR),no,1119164,,0
C,1,16,,,,,,Matt Rouse,gb-eng,858321,,0
C,1,16,,,,,,Mikael  R&ouml;nnberg,se,2715275,,0
C,1,15,Team CLS,,3d9970,ffffff,ffffff,david parker,gb-sct,296092,,0
C,1,15,RSB,,ffffff,0895eb,f51d1d,miguel fernandez jimenez,es,1965515,,0
C,1,14,,,,,,Nick Baker,gb,1478334,,0
C,1,13,,,,,,Mike Hateley,gb-eng,506372,,0
C,1,12,,,,,,Wim Nederveen,nl,1438677,,0
C,1,11,Team Poland,,ffffff,ff1800,ff0000,RADEK K,pl,1441360,,0
D,2,80,RTR,,ffffff,ff0000,000000,Charel      Ferreira (RTR),za,923007,silver silver,0
D,1,50,,,,,,Stephen Hetherington,gb,185644,gold,0
D,1,50,,,,,,Chris Harrison,gb,1151797,gold,0
D,1,50,,,,,,Bryan Johnston,ie,2964181,gold,0
D,1,33,BZR cycling team,,f3f300,111111,dd4b39,Steven R&ouml;mer,be,1306043,bronze,0
D,1,33,,,,,,Michael Healy,gb,596572,bronze,0
D,1,28,,,,,,Nathan Turner MADCC,gb-eng,1412612,,0
D,1,25,PETA-Z,,ff0000,ffff00,000000,Rafa Perez XTREME [PETA- Z],es,1817669,,0
D,1,22,HERD,,383c3d,fc6719,383c3d,Stuart ogden,gb,1655021,,0
D,1,20,,,,,,Wim Volders,be,1396125,,0
