category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,1,50,,,,,,Tom Grimshaw,gb,169410,gold,0
A,1,50,WEz DEV,,ffffff,121111,fc3a3a,Dan Morwood,ca,336213,gold,0
A,2,44,,,,,,Koen Theys,be,412401,gold,1
A,1,40,,,,,,Georwill PerezRoman,pr,1885360,silver,0
A,1,40,Team AHDR,,fc6955,55d4fc,ffffff,Donny Pascale,au,754981,silver,0
A,1,33,BeMCT,,000000,adff2f,000000,Jean-Paul Tavernier,be,506055,bronze,0
A,1,33,EWX,,ffffff,0073b7,ffffff,Josh Lipka Rockstar Games,us,53860,bronze,0
A,1,28,,,,,,Heiko Witt,de,325159,,0
A,1,28,,,,,,Rob Rigg,ca,280236,,0
A,1,25,,,,,,Gavin Beresford6171,gb,838814,,0
A,1,25,,,,,,Steve Tauber,us,295964,,0
A,1,22,[ ATP ],,e0ffff,008b8b,00008b,Dan Glowitz (ATP Racing6),us,612100,,0
A,1,20,PLCC,,ffffff,00ff00,000000,Jacob Wilson,au,576668,,0
A,1,18,VCRT,,fccb5a,2d009e,f521f5,Ivan Bustamante,ar,2193912,,0
A,1,17,,,,,,Alejandro Giraldo,co,1885150,,0
B,1,50,,,,,,mark francis,gb,120966,gold,0
B,1,40,,,,,,D. Andersen # MTB,dk,1674324,silver,0
B,1,40,DIRT,,29ec34,563c0f,df6a0d,Jarrid De Weerdt [DIRT],be,1105098,silver,0
B,1,33,BRT,,ffffff,050505,ff8100,Glebster Carr (BRT Session Beers),gb,572357,bronze,0
B,1,33,TOAC,,ffffff,f00a94,ffffff,Christian Thell TOAC,se,81017,bronze,0
B,1,28,IF Fr&oslash;y,,ffffff,227829,e84141,Thomas Haug [V] (IF Fr&oslash;y),no,1430902,,0
B,1,28,,,,,,Jonathan Wise,us,459661,,0
B,1,25,,,,,,Tony Langenegger,gb,1133468,,0
B,1,25,,,,,,J B 4018,ca,834878,,0
B,1,22,,,,,,Jerre 2070,be,403511,,0
B,1,22,,,,,,Mark Dean,us,2110964,,0
B,1,20,,,,,,Eric Welch,us,1982,,0
B,1,19,WMZ,,ffffff,0073b7,ffffff,Bridget  Bremner [TOS],au,879977,,0
C,2,83,,,,,,Kevin Beres,us,1286375,gold bronze,0
C,1,50,Fanatik,,ffffff,f5bc1f,000000,John Randolph,us,84488,gold,0
C,2,42,RTR,,ffffff,ff0000,000000,Welshy (RTR),gb-wls,2707917,,0
C,2,41,BRT,,ffffff,050505,ff8100,Tim Pearce (BRT),gb,116491,gold,1
C,1,40,,,,,,Mark Topham,gb,1115697,silver,0
C,1,40,,,,,,Matthew Ricker9883,au,2540823,silver,0
C,2,34,,,,,,Liam Redmond,gb,2615329,,0
C,1,33,,,,,,David Stolz,au,2811006,bronze,0
C,1,28,,,,,,Jacques Kimman,nl,560371,,0
C,1,28,,,,,,Jan De Wit,be,1505542,,0
C,1,25,JFTeam,,ff0000,ffffff,e00202,Ronaldo Muinhos,br,25108,,0
C,1,25,,,,,,DVD GuatemalteKid,gt,592123,,0
C,1,22,WUTANG,,e2a42b,030303,e2a42b,Austin Brackney,us,870407,,0
C,1,20,,,,,,Henning Maagerud,no,506776,,0
C,1,19,TFC,,111111,f3f300,111111,Mel Velasquez,us,492865,,0
C,1,18,Equipe JZQc,,ffffff,003399,ffffff,Carl Lavoie,ca,934720,,0
C,1,17,,,,,,B Randle rebelDFM Foundation,us,1088585,,0
D,2,61,BRT,,ffffff,050505,ff8100,Victor Tse (BRT Dokota),us,2275971,bronze,0
D,1,50,,,,,,Mattias Hoffman,se,2230227,gold,0
D,1,40,BRT,,ffffff,050505,ff8100,Raymond Connor (BRT Draconis),gb,107033,silver,0
D,1,40,,,,,,Craig Seeney3852,gb,2698579,silver,0
D,1,33,,,,,,Adrian Wassell,gb-eng,2864876,bronze,0
D,1,28,,,,,,&#128005;STEVE  EBANKS&#127946;&zwj;&#9794;&#65039;&#128692;&zwj;&#9794;&#65039;&#127939;&zwj;&#9794;&#65039;,us,1313118,,0
D,1,25,,,,,,Matthew Smyth1511,us,2894059,,0
