category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,2,20,,,,,,Andrew Wong,gb,1692912,gold gold,0
A,2,13,SZ,,ffffff,285697,ffd700,Johan Ferm [SZ] (Los Rapidos),se,1445747,gold,0
A,1,10,Milverton CC,,ffffff,0073b7,ffffff,Simon Patterson,gb,588693,gold,0
A,1,10,IRL,,ffffff,000000,00b84a,Chris Reilly BCC,ie,226374,gold,0
A,1,7,Sport-Kaiser Racing,,ffffff,0073b7,ffffff,Nils Schuenemann,de,2580146,silver,0
A,1,7,BRT,,ffffff,050505,ff8100,Rhys  Richard [BRT] (BRT Trappist Beers),gb-wls,1056206,silver,0
A,1,5,BSCC,,ff0000,ffff00,000000,Seb Kleb,de,299246,bronze,0
B,2,33,KWCC,,011e41,ffffff,00bed6,Ant James (Kingston Wheeeee-lers),gb-eng,17667,gold silver,0
B,2,22,TeamFRL,,ffffff,ff0000,318ce7,Boris Baeritys (Fryslan Boppers),nl,39355,silver,0
B,3,19,All,,ffffff,0073b7,ffffff,Peter aragon,de,824131,silver,0
B,1,18,WTRL,,d4af37,000000,d4af37,ian neville WTRL (Skyfall),gb,50721,gold,0
B,1,18,,,,,,Edouard Outin,fr,1118829,gold,0
B,1,18,TeamFRL,,ffffff,ff0000,318ce7,Bram Hulsman (Fryslan Boppers),nl,61683,gold,0
B,1,15,GBST,,ffffff,0073b7,ffffff,Paul Skinner,gb,1141791,silver,0
B,1,15,,,,,,Miguel Praia,pt,728373,silver,0
B,1,13,ZTPL.CC,,ffffff,ff1800,ff0000,Jarek Kielar&#128137;,pl,899039,bronze,0
B,1,13,IRL,,ffffff,000000,00b84a,J O Sullivan (IRL Greens),ie,725806,bronze,0
B,1,13,BZR cycling team,,f3f300,111111,dd4b39,spencer verbiest,be,1052160,bronze,0
B,1,13,,,,,,Yen-Tsang Chen,fr,385783,bronze,0
B,1,11,BRT,,ffffff,050505,ff8100,Rob Miller [BRT],us,2358954,,0
B,1,11,TFC,,111111,f3f300,111111,Gary Bonner (TFC Tornado),gb,307131,,0
B,1,11,,,,,,Tim Bo,gb-eng,47820,,0
B,1,11,BRT,,ffffff,050505,ff8100,Diane Bomans (BRT Galaxy),ca,2481505,,0
B,1,10,Team AHDR,,fc6955,55d4fc,ffffff,Kristian Fr&oslash;land (AHDR 2),no,323707,gold,0
B,1,10,,,,,,Chris S,de,519378,gold,0
B,1,10,,,,,,Chris Chapman,nz,19329,gold,0
B,1,9,BUSTINSKIN,,ef5000,000000,ef5300,Lee  Chalk bustinskin,gb,255651,,0
B,1,9,,,,,,Marcus Bengtsson,se,1071148,,0
B,1,9,,,,,,Ela Gonzalez,es,839714,,0
B,1,7,,,,,,Andrew Agnew,gb,486234,,0
B,1,7,ABRT,,ffffff,0073b7,ffffff,David Watts 222509,sk,602563,silver,0
B,1,7,,,,,,Stijn Planckaert,be,407882,silver,0
B,1,7,,,,,,Jon   Hilder Giant Halifax,ca,872413,,0
B,1,7,SZ,,ffffff,285697,ffd700,Nicklas nille Johansson [SZ],se,3224,,0
B,1,5,GSA,,ffffff,0073b7,ffffff,Nolan Wilkens,gb-eng,176371,,0
B,1,5,,,,,,Robert van Gent,us,1809736,,0
B,1,5,GCA,,000000,f50000,401414,Papa Papa,de,1063209,bronze,0
B,1,5,,,,,,M Crawford (Climb),ca,1612857,bronze,0
B,1,5,BRT,,ffffff,050505,ff8100,David Sorg,us,243886,,0
B,1,5,Team CLS,,3d9970,ffffff,ffffff,Peter Hoppener (CLS Aces),nl,953868,bronze,0
B,1,3,,,,,,Peter Delahunt,us,1160291,,0
B,1,3,,,,,,RALPH GILES,gb,875547,,0
B,1,3,,,,,,Gary Wall (LVTTT),us,1333600,,0
B,1,2,Team Italy,,dd4b39,ffffff,00a65a,Gi&ograve; Pen (ITA),it,1497615,,0
B,1,2,,,,,,Marcellin Chantry,be,929600,,0
B,1,1,,,,,,H W,nl,110281,,0
C,1,18,PBearsCC,,fa1010,f4f442,fa0a0a,Matt Deans,gb-eng,507330,gold,0
C,1,15,GGCC,,ffffff,0073b7,ffffff,Andy Cats GGCC (ZwiftEcosse),gb-sct,1421414,silver,0
C,1,13,DBR,,ffffff,eb7b2a,ffffff,Mads L&aelig;s&oslash; [DBR],dk,1576762,bronze,0
C,1,11,HERD,,383c3d,fc6719,383c3d,Jeff Heisler - Ironman / Ultra Herd,us,313837,,0
C,1,10,,,,,,Jimi Ray,gb,535047,gold,0
