category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,1,42,Vikings,,c2c2c2,0073b7,ee6331,Kjetil Farup,no,573035,gold,0
A,1,39,BRT,,ffffff,050505,ff8100,Hywel Davies (The BRaT Pack),gb-wls,1119043,silver,0
A,2,38,BRT,,ffffff,050505,ff8100,Aaron Barry&#9889;&#65039;(BRT),gb,743592,,0
A,1,37,BRT,,ffffff,050505,ff8100,Christian Moxon &#128304;,nz,35037,bronze,0
A,1,35,BRT,,ffffff,050505,ff8100,Lucas Byam &#129410;,tt,631761,,0
A,1,33,BRT,,ffffff,050505,ff8100,Edu Harms &#128304; [BRT] (BRT Craft Beers),nl,885157,,0
A,1,31,GVC,,ffffff,01f041,097a34,Simon Baker (GVC),gg,1374581,,0
A,2,31,,,,,,Jason Frank,us,925563,gold bronze,0
A,1,29,LondonDynamo,,ffffff,0073b7,000000,Lee Davies (LD BCSE),gb,767605,,0
A,1,25,BRT,,ffffff,050505,ff8100,Bill Dobson (BRT),gb,463773,,0
A,1,23,BRT,,ffffff,050505,ff8100,Seb Ader [BRT] (BRT Tripel Beers),gb,100368,,0
A,1,21,BRT,,ffffff,050505,ff8100,Ben Mottram (The BRaT Pack),gb,77044,,0
A,1,19,,,,,,Evan Morris,us,286611,,0
A,1,18,APEX,,ffffff,0073b7,ffffff,Alex Turpin (USAC#304051),us,324238,gold,0
A,1,18,,,,,,SCOTTIE WEISS USAC-93133,us,745,gold,0
A,1,17,BRT,,ffffff,050505,ff8100,Tom Gakes &#128304;,nl,387828,,0
A,2,16,WEz Team,,ffffff,121111,fc3a3a,Michael Boardman&#128304;[WEz],us,483329,silver,0
A,1,15,[DRAFT],,ffffff,e60d2e,000000,Zachary Guenther,ca,482869,silver,0
A,1,15,BRT,,ffffff,050505,ff8100,Rhys  Richard [BRT] (BRT Trappist Beers),gb-wls,1056206,,0
A,2,15,Team CRYO-GEN,,ffffff,009fe3,0c1e4f,FRANK FU[CYRO-GEN],us,873380,gold,0
A,1,15,/fs/,,09ed00,bd00f0,09ed00,Garrett Reel,us,752664,silver,0
A,1,15,Dutch Racing,,121212,fc6719,121212,Thijs Zonneveld [DTCH],nl,340024,silver,0
A,1,13,BNB &#128059;,,ffffff,228b22,654321,Nate Freed (USAC#86484),us,1158798,bronze,0
A,1,13,STAY CHINGON,,ffffff,e81717,030303,Dennis Noyes,es,1242614,,0
A,1,13,,,,,,Raul Reismann,ee,780516,bronze,0
A,1,11,BRT,,ffffff,050505,ff8100,Marcus Illingworth (BRT Tripel Beers),gb,96834,,0
A,1,11,,,,,,Bart De Ketelaere,be,1086635,,0
A,1,11,JETT,,ff00ff,ffff00,00ff00,Tsutomu Iwabuchi[JETT-LG],jp,115126,,0
A,1,10,ZSUNR,,ffd808,1c1300,ffffff,Dan Morwood,ca,336213,gold,0
A,1,9,,,,,,Mark Tuckett,gb,1647041,,0
A,1,9,,,,,,Gavin Beresford6171,gb,838814,,0
A,1,9,DIRT,,29ec34,211208,df6a0d,Tim Ellis (DIRTy Steamers),ca,226769,,0
A,1,8,TCT,,ffffff,0073b7,ffffff,Cyril Del Pistoia (Transplant Cycling Team),fr,1357753,,0
