category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,5,135,BRT,,ffffff,050505,ff8100,Edu Harms &#128304; [BRT] (BRT Craft Beers),nl,885157,gold gold silver bronze,0
A,6,65,BCC-A,,ffffff,0073b7,ffffff,Sam Lancia (BCC-A),gb,87778,bronze,0
A,3,51,TBR Racing,,ffffff,0073b7,ffffff,Nick Vanderpoll (TBR Z6E1),au,267895,,0
A,3,45,TBR Racing,,ffffff,0073b7,ffffff,Allan Luck (TBR),au,1708618,,0
A,1,34,KISS RT,,f56600,012350,84b7ca,Tim Cartwright,gb,125622,gold,0
A,1,34,Cardiac Athletes,,ffffff,ff0000,ffffff,Ned Bowen &#127993;,us,833859,gold,0
A,1,34,SZ,,ffffff,285697,ffd700,Mattias Lundqvist [SZ] (Aktivitus),se,455884,gold,0
A,1,31,29erIRL,,ffffff,0073b7,ffffff,Scott Rickard (IRL),ie,74427,silver,0
A,1,31,Innovation,,000000,52ff33,000000,Rob Wood (INC INNOVATION),gb,95589,silver,0
A,2,30,BRT,,ffffff,050505,ff8100,Rhys  Richard [BRT] (BRT Trappist Beers),gb-wls,1056206,,0
A,1,29,,,,,,.    NeonBird,ro,1055039,bronze,0
A,1,29,MDCC,,ffffff,0073b7,ffffff,Rich Babbage,gb,28524,bronze,0
A,1,27,RUTA 56,,a80000,ff7500,960000,Daniel Hernandez &#128293;,co,105607,,0
A,1,27,BathCC,,ffffff,0073b7,ffffff,Daniel Colman (Bath CC Lansdown),gb-wls,915207,,0
A,1,27,RELENTLESS,,e5eb0f,080808,9e39c7,Adam Otstot (RELENTLESS),us,1567061,,0
A,4,26,,,,,,Joel Chidley,gb,2366199,gold gold gold silver,3
A,1,25,PLCC,,ffffff,00ff00,000000,Jacob Wilson,au,576668,,0
A,1,25,BEAT,,000000,28bebe,000000,Thomas Steinbusch [BEAT],nl,1773,,0
A,1,25,Dutch Racing,,121212,fc6719,121212,Etienne van Empel [DTCH],nl,7294,,0
A,1,23,EVOLUTION,,ff09ff,2e1c1c,ff09ff,Greg Williams (EVO),gb-wls,692885,silver,0
A,1,23,,,,,,_ Smithy [R&K],gb-wls,70787,silver,0
A,1,23,CRYO RDT,,ffffff,0c1e4f,009fe3,Martin Maertens (CRYO RDT Vultures),de,1486681,silver,0
A,1,23,BRT,,ffffff,050505,ff8100,Scott Fryer,gb,313574,,0
A,1,21,,,,,,Mikael Hedh,se,1572034,bronze,0
A,3,21,,,,,,David WM,mu,2455961,,0
A,1,21,ZESP,,000000,fabd00,ad1519,Gorka Gorosarri,es,2166155,bronze,0
A,1,21,WVS,,ffff00,000000,ff0000,Louis Francis (WVS Fred&Ginger Coffee/BCCEN),cy,241094,,0
A,1,21,&Oslash;VB,,ffffff,0073b7,ffffff,Matt Taylor [OVB],gb,1835236,bronze,0
A,1,21,TugaZ,,ffffff,ff1f00,33735b,Carlos Santos,pt,792089,,0
A,1,21,,,,,,GUSMAR J&Uacute;NIOR,br,64217,,0
A,1,19,GFTbe,,ffffff,0073b7,ffffff,Gert Osselaer [BZR],be,703879,,0
A,1,19,SZ,,ffffff,285697,ffd700,Olof Aastr&ouml;m [SZ],se,2159067,,0
